	SRR1450106	SRR1450107	SRR1450108	SRR1450109	SRR1450110	SRR1450111	SRR1450112	SRR1450113	SRR1450114	SRR1450115	SRR1450116	SRR1450117	SRR1450118	SRR1450119	SRR1450120	SRR1450121	SRR1450122	SRR1450123
Blon_1303	39.8615670923171	39.0672545050268	33.7774789560471	37.1028237793159	46.0322406275567	40.2231371178741	38.7281400079616	34.9366094641117	37.492954061796	0	35.2623977118786	28.9890450894562	29.3858373997645	0	53.0425584168312	68.338006510611	48.2459708745192	40.4597270336484
Blon_1304	12.3101898373332	14.8186137777688	13.6547255354233	11.4681455317885	12.9605337689237	10.8126712682457	15.1544895683328	8.73415236602791	10.4410758146774	0	6.85657733286529	7.65748360853559	14.9337862195524	0	18.943770863154	16.9633349494424	16.9512870640202	13.0049122608156
Blon_1305	7.03439419276184	2.69429341413978	2.87467906008912	2.69838718395024	1.78765983019638	4.75757535802811	5.61277391419733	1.34371574861968	3.79675484170086	0	1.95902209510437	3.8287418042678	3.85388031472321	0	6.81975751073544	10.6626676825067	5.21578063508315	2.88998050240346
Blon_1306	2.93099758031743	2.69429341413978	3.59334882511139	2.02379038796268	5.36297949058913	1.73002740291931	11.7868252198144	6.7185787430984	3.79675484170086	0	3.42828866643265	3.2817786893724	1.9269401573616	0	8.33525917978776	7.7546674054594	7.17169837323934	7.22495125600865
Blon_1307	8.7929927409523	8.75645359595427	7.18669765022279	12.8173391237637	16.0889384717674	13.4077123726247	13.4706573940736	13.4371574861968	13.288641945953	0	7.34633285664139	3.8287418042678	6.26255551142521	0	15.1550166905232	16.9633349494424	12.3874790083225	15.1723976376182
Blon_1308	30.4823748353013	26.2693607878628	31.6214696609803	31.7060494114154	36.6470265190257	23.7878767901406	30.3089791366656	30.2336043439428	28.9502556679691	0	17.6311988559393	18.5967459064436	26.0136921243816	0	37.887541726308	49.9206714226449	43.030190239436	46.9621831640562
Blon_1309	66.240545315174	70.7252021211691	45.9948649614258	49.245566107092	86.7015017645243	81.3112879372078	57.8115713162325	74.5762240483922	76.8842855444424	0	81.2994169468313	84.7792828087869	33.7214527538281	0	64.4088209347236	51.8593382740097	32.5986289692697	23.1198440192277
Blon_1310	12.3101898373332	11.450747010094	9.34270694528962	4.72217757191293	13.4074487264728	15.5702466262738	11.2255478283947	12.765299611887	14.7124250115908	0	4.89755523776092	5.469631148954	9.15296574746762	0	6.06200667620928	15.0246680980776	17.6032596434056	10.1149317584121
Blon_1311	194.618239333077	193.315552464529	130.797897234055	121.427423277761	319.097279690053	224.471055528781	214.969240913758	207.60408316174	156.616137220161	96.7246034154417	117.541325706262	108.298696749289	126.696315346525	0	107.600618502715	109.534677102114	126.482680400766	161.116413008993
Blon_1312	21.689382094349	24.248640727258	20.1227534206238	17.5395166956766	18.3235132595129	22.9228630886809	19.0834313082709	19.4838783549853	17.5599911428665	0	18.1209543797154	15.8619303319666	9.15296574746762	0	18.943770863154	22.779335503537	41.0742725012798	21.674853768026
Blon_1313	31.0685743513648	47.823708100981	22.2787627156906	30.3568558194403	37.0939414765748	45.413219326632	40.4119721822208	38.2958988356609	34.6453879305204	0	25.9570427601329	27.34815574477	31.3127775571261	0	42.434046733465	47.4973378584388	62.5893676209978	61.4120856760735
Blon_1314	186.411446108189	210.154886302903	216.319599271706	213.172587532069	218.094499283958	246.961411766732	235.736504396288	209.61965678467	247.263659065769	0	197.371476081765	183.779606604854	110.799059048292	119.858236179633	85.6258443014561	121.651344923144	175.380623854671	148.833995873778
Blon_1315	2008.3195420335	1791.70512040295	2065.45690467403	1944.18796603615	2065.64093379191	1934.17063646379	2081.21656738437	1994.74602882591	2157.50593879651	1547.59365464707	1962.4503837708	2084.47643086637	4513.85731861956	1198.58236179633	3223.47205007429	2897.82227607761	7619.6035352771	12265.7997473259
Blon_1316	70.3439419276184	73.4194955353089	78.3350043874284	106.586293766035	109.047249641979	96.4490277127518	90.365660018577	79.2792291685611	72.1383419923164	0	68.5657733286529	66.1825369023434	35.1666578718493	0	55.3158109204097	76.5773406289116	37.8144096043529	45.5171929128545
Blon_1317	10.5515912891428	12.7978937171639	11.4987162403565	10.793548735801	13.4074487264728	11.2451781189755	8.41916087129599	12.765299611887	10.4410758146774	0	6.85657733286529	8.20444672343099	6.74429055076561	0	10.6085116833662	16.9633349494424	7.17169837323934	8.66994150721038
Blon_1318	19.3445840300951	13.4714670706989	13.6547255354233	18.8887102876517	25.0272376227493	20.3278219843019	21.8898182653696	15.4527311091263	17.5599911428665	0	21.5492430461481	18.5967459064436	13.9703161408716	0	12.8817641869447	17.9326683751249	10.4315612701663	13.7274073864164
Blon_1319	81.4817327328246	94.9738428484271	76.1789950923615	63.4120988228307	121.113953495805	86.9338769966955	84.7528861043796	66.5139295566741	50.3070016525364	0	62.6887070433398	66.7295000172387	45.7648287373381	0	56.0735617549359	69.3073399362934	31.9466563898843	32.5122806520389
Blon_1320	17.5859854819046	20.8807739595833	38.0894975461808	35.7536301873407	37.5408564341239	28.1129452974389	21.3285408739498	29.5617464696329	20.4075572741421	0	14.6926657132828	14.2210409872804	18.3059314949352	0	31.0677842155726	48.9513379969625	16.9512870640202	10.837426884013
Blon_1321	4.68959612850789	2.69429341413978	10.0613767103119	18.2141134916642	5.80989444813823	8.65013701459657	5.61277391419733	5.37486299447872	7.59350968340172	0	4.89755523776092	3.2817786893724	5.78082047208481	0	8.33525917978776	13.570667959554	7.17169837323934	2.88998050240346
Blon_1322	1.17239903212697	2.69429341413978	19.4040836556015	12.1427423277761	8.0444692358837	6.48760276094743	4.49021913135786	2.01557362292952	4.74594355212608	0	2.93853314265655	0.5469631148954	3.85388031472321	0	5.30425584168312	11.6320011081891	1.95591773815618	2.88998050240346
Blon_1323	58.6199516063486	37.7201077979569	50.3068835515595	36.4282269833283	58.9927743964804	69.6336029675024	53.8826295762943	49.7174826989281	60.7480774672138	0	50.4448189489375	39.9283073873642	25.5319570850412	0	29.5522825465203	39.2580037401382	39.770327342509	21.674853768026
Blon_1324	1179.43342631973	1112.06960668619	880.370462152291	806.817768001123	1323.76210426042	1442.41034718398	1530.04216901019	1611.7870404693	1438.49549064941	870.521430738975	1320.87064762412	1356.46852494059	1158.09103457432	839.007653257429	1410.17430305318	1517.97614461868	1652.75048874197	1722.42837943246
Blon_1325	74.4473385400628	81.5023757777282	53.9002323766709	44.523388535179	118.879378708059	101.63910992151	140.319347854933	141.090153605066	124.343721065703	0	84.2379500894879	76.5748360853559	35.1666578718493	0	81.0793392942992	97.4180092810837	102.359694963507	81.6419491928978
Blon_1326	25.7927787067934	23.575067373723	17.966744125557	20.2379038796268	41.5630910520658	34.1680412076565	33.1153660937642	45.0144775787592	30.3740387336069	0	20.5697319985959	14.7680041021758	9.63470078680802	0	15.9127675250494	25.6873357805843	19.5591773815618	10.837426884013
Blon_1327	15.2411874176506	13.4714670706989	10.0613767103119	17.5395166956766	11.6197888962765	19.8953151335721	14.593212176913	13.4371574861968	17.0853967876539	0	5.87706628531311	6.56355737874479	14.9337862195524	0	16.6705183595755	31.0186696218376	16.9512870640202	19.5073683912234
Blon_1328	8.7929927409523	13.4714670706989	12.2173860053787	10.793548735801	20.1111730897092	13.4077123726247	13.4706573940736	9.40601024033775	20.8821516293547	0	18.6107099034915	13.1271147574896	5.78082047208481	0	10.6085116833662	18.4173350879661	5.86775321446855	7.94744638160952
Blon_1329	14.0687883855237	24.248640727258	20.8414231856461	12.8173391237637	19.6642581321601	17.3002740291931	17.3995991340117	29.5617464696329	21.3567459845673	0	14.2029101895067	14.7680041021758	16.860726376914	0	25.0057775393633	37.3193368887734	9.77958869078091	15.894892763219
Blon_1330	12.8963893533967	17.5129071919085	10.7800464753342	10.793548735801	18.770428217062	22.4903562379511	25.8187600053077	12.765299611887	9.96648145946476	2998.46270587869	8.32584390419357	7.11052049364019	10.5981708654888	2397.16472359265	18.1860200286278	18.9020018008073	9.77958869078091	15.894892763219
Blon_1331	14.0687883855237	10.1036003030242	10.7800464753342	8.76975834783829	17.8765983019638	33.3030275061968	16.838321742592	16.796446857746	21.83134033978	0	16.161932284611	21.3315614809206	12.04337598351	0	12.8817641869447	13.0860012467127	13.6914241670933	8.66994150721038
Blon_1332	15.8273869337141	13.4714670706989	15.8107348304901	18.2141134916642	24.1334077076511	32.0055069540073	26.3800373967274	28.2180307210133	26.577283891906	96.7246034154417	26.446798283909	26.8011926298746	23.1232818883392	0	19.7015216976802	21.3253353650134	17.6032596434056	21.674853768026
Blon_1333	22.2755816104125	12.7978937171639	13.6547255354233	12.1427423277761	30.3902171133384	31.5730001032775	26.9413147881472	38.9677567099707	28.4756613127565	0	16.161932284611	16.9558565617574	8.18949566878682	0	25.0057775393633	29.0800027704728	11.0835338495517	11.5599220096138
Blon_1334	63.89574725092	57.2537350504702	41.6828463712922	37.1028237793159	84.9138419343279	71.7961372211515	78.0175574073428	84.6540921630398	62.6464548880642	0	58.280907329355	53.6023852597492	29.8675724391049	119.858236179633	51.5270567477789	74.6386737775467	34.5545467074259	40.4597270336484
Blon_1335	12.8963893533967	15.4921871313037	10.0613767103119	10.1189519398134	22.3457478774547	18.1652877306528	23.012373048209	32.2491779668723	22.3059346949926	96.7246034154417	16.161932284611	15.8619303319666	10.5981708654888	0	21.2170233667325	20.8406686521721	11.0835338495517	7.94744638160952
